GEOIDFQ,NAME,GEOTYPE,Open year,Fuel type,count
M100000US390412144899999,Delaware,JURIS,2003,Ethanol (E85),0
M100000US3921434,Delaware,JURIS,2004,Ethanol (E85),0
M100000US390412144899999,Delaware,JURIS,2004,Ethanol (E85),0
M100000US3921434,Delaware,JURIS,2005,Ethanol (E85),0
M100000US390412144899999,Delaware,JURIS,2005,Ethanol (E85),0
M100000US3921434,Delaware,JURIS,2006,Ethanol (E85),0
M100000US390412144899999,Delaware,JURIS,2006,Ethanol (E85),0
M100000US3921434,Delaware,JURIS,2007,Ethanol (E85),0
M100000US390412144899999,Delaware,JURIS,2007,Ethanol (E85),0
M100000US3921434,Delaware,JURIS,2008,Ethanol (E85),0
M100000US390412144899999,Delaware,JURIS,2008,Ethanol (E85),0
M100000US3921434,Delaware,JURIS,2009,Ethanol (E85),0
M100000US390412144899999,Delaware,JURIS,2009,Ethanol (E85),0
M100000US3921434,Delaware,JURIS,2010,Ethanol (E85),0
M100000US390412144899999,Delaware,JURIS,2010,Ethanol (E85),0
M100000US3921434,Delaware,JURIS,2011,Ethanol (E85),1
M100000US390412144899999,Delaware,JURIS,2011,Ethanol (E85),1
M100000US3921434,Delaware,JURIS,2012,Ethanol (E85),0
M100000US390412144899999,Delaware,JURIS,2012,Ethanol (E85),0
M100000US3921434,Delaware,JURIS,2013,Ethanol (E85),1
M100000US390412144899999,Delaware,JURIS,2013,Ethanol (E85),1
M100000US3921434,Delaware,JURIS,2014,Ethanol (E85),0
M100000US390412144899999,Delaware,JURIS,2014,Ethanol (E85),0
M100000US3921434,Delaware,JURIS,2015,Ethanol (E85),0
M100000US390412144899999,Delaware,JURIS,2015,Ethanol (E85),0
M100000US3921434,Delaware,JURIS,2016,Ethanol (E85),0
M100000US390412144899999,Delaware,JURIS,2016,Ethanol (E85),0
M100000US3921434,Delaware,JURIS,2017,Ethanol (E85),1
M100000US390412144899999,Delaware,JURIS,2017,Ethanol (E85),1
M100000US3921434,Delaware,JURIS,2018,Ethanol (E85),0
M100000US390412144899999,Delaware,JURIS,2018,Ethanol (E85),0
M100000US3921434,Delaware,JURIS,2019,Ethanol (E85),0
M100000US390412144899999,Delaware,JURIS,2019,Ethanol (E85),0
M100000US3921434,Delaware,JURIS,2020,Ethanol (E85),0
M100000US390412144899999,Delaware,JURIS,2020,Ethanol (E85),0
M100000US3921434,Delaware,JURIS,2021,Ethanol (E85),0
M100000US390412144899999,Delaware,JURIS,2021,Ethanol (E85),0
M100000US3921434,Delaware,JURIS,2022,Ethanol (E85),0
M100000US390412144899999,Delaware,JURIS,2022,Ethanol (E85),0
M100000US3921434,Delaware,JURIS,2023,Ethanol (E85),0
M100000US390412144899999,Delaware,JURIS,2023,Ethanol (E85),0
M100000US3921434,Delaware,JURIS,2024,Ethanol (E85),2
M100000US390412144899999,Delaware,JURIS,2024,Ethanol (E85),2
M100000US3921434,Delaware,JURIS,2025,Ethanol (E85),0
M100000US390412144899999,Delaware,JURIS,2025,Ethanol (E85),0
M100000US3922694,Dublin,JURIS,2000,Ethanol (E85),0
M100000US3922694,Dublin,JURIS,2001,Ethanol (E85),0
M100000US3922694,Dublin,JURIS,2002,Ethanol (E85),0
M100000US3922694,Dublin,JURIS,2003,Ethanol (E85),0
M100000US3922694,Dublin,JURIS,2004,Ethanol (E85),0
M100000US3922694,Dublin,JURIS,2005,Ethanol (E85),0
M100000US3922694,Dublin,JURIS,2006,Ethanol (E85),0
M100000US3922694,Dublin,JURIS,2007,Ethanol (E85),0
M100000US3922694,Dublin,JURIS,2008,Ethanol (E85),0
M100000US3922694,Dublin,JURIS,2009,Ethanol (E85),0
M100000US3922694,Dublin,JURIS,2010,Ethanol (E85),0
M100000US3922694,Dublin,JURIS,2011,Ethanol (E85),0
M100000US3922694,Dublin,JURIS,2012,Ethanol (E85),0
M100000US3922694,Dublin,JURIS,2013,Ethanol (E85),0
M100000US3922694,Dublin,JURIS,2014,Ethanol (E85),0
M100000US3922694,Dublin,JURIS,2015,Ethanol (E85),0
M100000US3922694,Dublin,JURIS,2016,Ethanol (E85),0
M100000US3922694,Dublin,JURIS,2017,Ethanol (E85),0
M100000US3922694,Dublin,JURIS,2018,Ethanol (E85),0
M100000US3922694,Dublin,JURIS,2019,Ethanol (E85),0
M100000US3922694,Dublin,JURIS,2020,Ethanol (E85),0
M100000US3922694,Dublin,JURIS,2021,Ethanol (E85),0
M100000US3922694,Dublin,JURIS,2022,Ethanol (E85),0
M100000US3922694,Dublin,JURIS,2023,Ethanol (E85),0
M100000US3922694,Dublin,JURIS,2024,Ethanol (E85),0
M100000US3922694,Dublin,JURIS,2025,Ethanol (E85),0
M100000US390892569099999,Etna,JURIS,2000,Ethanol (E85),0
M100000US390892569099999,Etna,JURIS,2001,Ethanol (E85),0
M100000US390892569099999,Etna,JURIS,2002,Ethanol (E85),0
M100000US390892569099999,Etna,JURIS,2003,Ethanol (E85),0
M100000US390892569099999,Etna,JURIS,2004,Ethanol (E85),0
M100000US390892569099999,Etna,JURIS,2005,Ethanol (E85),0
M100000US390892569099999,Etna,JURIS,2006,Ethanol (E85),0
M100000US390892569099999,Etna,JURIS,2007,Ethanol (E85),0
